WeatherID,Station,latitude,longitude,Borough,City,State,ZipCode,Temperature_Max,Temperature_Avg,Temperature_M,Dewpot_Max,Dewpot_Avg,Dewpot_M,Humidity_Max,Humidity_Avg,Humidity_M,Wdspeed_Max,Wdspeed_Avg,Wdspeed_M,Pressure_Max,Pressure_M,Precipitation_Total,Level,Weather_Type,Year,Month,Month_Number,Day
5272,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,46,42.5,39.4,41,34.8,32.1,90,74,61,2.5,0.1,0,30.22,30.05,0.07,Level_2,Light_Snow,2018,December,12,1
5273,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,55,50,43.7,54.2,48.9,41,98,96,90,2.2,0.1,0,30.06,29.58,1.1,Level_1,Heavy_Rain,2018,December,12,2
5274,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,54.9,51.9,46.2,53.9,42.1,34.9,97,71,50,3.8,0.3,0,29.73,29.56,0,Level_1,Sunny,2018,December,12,3
5275,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,46.2,38.8,32.4,36.1,21.4,15.6,72,50,36,4,0.4,0,30.09,29.73,0,Level_2,Sunny,2018,December,12,4
5276,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,37,33.7,29.1,22.5,18.6,15.4,68,54,42,1.8,0.2,0,30.12,30,0,Level_2,Sunny,2018,December,12,5
5277,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.9,36.4,31.1,25.4,22.2,18,68,56,47,3.8,0.2,0,30.22,30.12,0,Level_2,Sunny,2018,December,12,6
5278,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.6,35.5,29.1,25.9,17.8,11.3,64,49,36,3.8,0.4,0,30.46,30.13,0,Level_2,Sunny,2018,December,12,7
5279,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,36.1,31.2,25.7,22.2,16.4,12.8,63,54,46,2.5,0.1,0,30.55,30.41,0,Level_1,Sunny,2018,December,12,8
5280,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,36.7,33,29.7,22.8,18.5,15.5,60,55,44,1.6,0.1,0,30.54,30.12,0,Level_2,Sunny,2018,December,12,9
5281,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,38.8,34.4,30,22.1,19.2,16.8,66,54,46,3.4,0.2,0,30.19,30.07,0,Level_2,Sunny,2018,December,12,10
5282,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.9,35.4,31.5,29.1,23.5,17.2,72,62,51,2.5,0.1,0,30.19,29.94,0,Level_2,Sunny,2018,December,12,11
5283,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41,37.2,33.8,27.4,24,21.9,66,59,48,2.9,0.2,0,30.27,29.95,0,Level_2,Sunny,2018,December,12,12
5284,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41.4,37.8,34.5,37.6,29.9,18.4,89,74,51,2.7,0.4,0,30.48,30.26,0.03,Level_2,Light_Snow,2018,December,12,13
5285,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,51.6,47.7,41,49.5,43,37,95,84,73,5.4,0.1,0,30.48,30.23,0.12,Level_1,Light_Snow,2018,December,12,14
5286,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,52.9,50,45.5,49.2,44.6,38.7,96,83,65,2.5,0.1,0,30.23,30.04,0.14,Level_1,Light_Rain,2018,December,12,15
5287,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48,40.9,35.6,40.2,37.7,34.3,96,89,66,3.1,0.2,0,30.09,29.76,2.3,Level_2,Heavy_Snow,2018,December,12,16
5288,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,46.8,41.9,38.1,37.8,32.2,23.5,94,70,48,4.9,0.7,0,29.78,29.67,0.07,Level_2,Light_Snow,2018,December,12,17
5289,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41,34.2,28.8,25.3,16.8,12.8,59,49,41,5.4,0.8,0,30.16,29.76,0,Level_2,Sunny,2018,December,12,18
5290,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,42.3,34.5,27.3,27.7,20.6,15.3,66,57,43,2.9,0.1,0,30.19,30.07,0,Level_2,Sunny,2018,December,12,19
5291,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,50,43,37.6,48.1,36.6,26.5,94,78,60,1.8,0.1,0,30.14,29.77,0.37,Level_2,Heavy_Snow,2018,December,12,20
5292,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,61,57.7,50.2,59.6,56,48.3,97,94,87,3.4,0.1,0,29.78,29.19,1.9,Level_1,Heavy_Rain,2018,December,12,21
5293,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,54.9,46.7,40.6,51.8,37,25.5,92,70,54,4,0.8,0,29.96,29.19,0.03,Level_1,Light_Snow,2018,December,12,22
5294,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,43.5,40.4,37.2,29.9,25.7,24,63,56,48,4.9,0.3,0,30.17,29.96,0,Level_2,Sunny,2018,December,12,23
5295,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,44.2,39.9,37.2,36.7,31.4,23.8,91,73,48,2.9,0.2,0,30.13,30,0.15,Level_2,Light_Snow,2018,December,12,24
5296,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41.9,37.3,34.3,25.3,23.1,20.5,67,56,46,2.7,0.2,0,30.36,30.12,0,Level_2,Sunny,2018,December,12,25
5297,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,43.3,38.3,33.3,30.1,24.8,20.6,66,58,49,2,0.1,0,30.5,30.35,0,Level_2,Sunny,2018,December,12,26
5298,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,44.8,41.2,38.8,32.3,28.5,22.2,69,61,48,2.5,0.2,0,30.62,30.47,0,Level_2,Sunny,2018,December,12,27
5299,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,59.4,53.2,43.9,58.3,51.1,35.8,96,92,73,2.2,0.1,0,30.43,29.76,1.28,Level_1,Heavy_Rain,2018,December,12,28
5300,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,56.7,49.2,40.3,54.4,37.9,26.3,93,66,48,3.8,0.5,0,30.19,29.8,0,Level_1,Sunny,2018,December,12,29
5301,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,40.8,38.6,34.9,33.2,28.2,22.5,77,66,56,2.2,0.1,0,30.28,30.14,0,Level_2,Sunny,2018,December,12,30
5302,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48.7,42.9,38.5,47.3,37.4,30.6,95,81,67,2.5,0.1,0,30.37,29.78,1.54,Level_2,Heavy_Snow,2018,December,12,31
5303,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,58.1,50.4,40.8,53.3,41.1,26.6,97,72,51,4,0.5,0,30.17,29.59,0.06,Level_1,Light_Rain,2019,January,1,1
5304,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41.4,38.6,36.3,31.8,25.2,21.8,69,58,49,2.9,0.2,0,30.35,30.07,0,Level_2,Sunny,2019,January,1,2
5305,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45,42.1,38.5,38.7,30.9,23.9,80,65,46,3.8,0.3,0,30.08,29.86,0,Level_2,Sunny,2019,January,1,3
5306,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48,41.8,36.1,38.9,31,25.9,75,65,55,2.2,0.1,0,30.03,29.75,0,Level_2,Sunny,2019,January,1,4
5307,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48,44.6,41.9,44.2,41.5,34.7,94,89,69,3.1,0.2,0,29.76,29.38,0.75,Level_2,Heavy_Snow,2019,January,1,5
5308,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48.9,42.4,32.2,37.9,28.4,13.8,77,59,38,4,0.5,0,30.31,29.71,0,Level_2,Sunny,2019,January,1,6
5309,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.8,30.5,26.2,22.5,9.9,0.9,58,42,27,2.7,0.3,0,30.54,30.24,0,Level_1,Sunny,2019,January,1,7
5310,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45.3,41.5,35.8,42.1,37.1,22.5,94,85,58,2.2,0,0,30.3,29.55,0.2,Level_2,Light_Snow,2019,January,1,8
5311,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45.5,41.9,35.1,43.4,27.6,17,95,59,40,4.5,0.9,0,29.66,29.52,0.06,Level_2,Light_Snow,2019,January,1,9
5312,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.6,33.1,29.1,22.3,17.8,14.6,68,53,46,5.8,1,0,29.99,29.6,0,Level_2,Sunny,2019,January,1,10
5313,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,31.6,26.7,22.1,15.8,7.6,2.7,57,44,30,4.5,0.7,0,30.44,29.98,0,Level_1,Sunny,2019,January,1,11
5314,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,34.3,27.9,21.4,13.4,8.6,3.2,58,44,31,2.2,0.1,0,30.56,30.43,0,Level_1,Sunny,2019,January,1,12
5315,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,32.7,29.5,25.9,16.2,12,7.4,63,48,36,3.6,0.3,0,30.47,30.27,0,Level_1,Sunny,2019,January,1,13
5316,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,32.7,27.8,22.1,16.8,13.2,9.9,70,55,39,2.9,0.3,0,30.3,30.12,0,Level_1,Sunny,2019,January,1,14
5317,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,36.1,31,26.4,21.5,15.8,10.5,63,53,46,3.6,0.1,0,30.19,30.08,0,Level_1,Sunny,2019,January,1,15
5318,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.7,35.1,30.4,25.3,22.1,17.8,68,59,49,2.5,0.2,0,30.25,30.02,0,Level_2,Sunny,2019,January,1,16
5319,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,34.5,30.2,25.5,19.2,12,5.6,55,47,33,3.1,0.3,0,30.43,30.21,0,Level_1,Sunny,2019,January,1,17
5320,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.9,35.4,30.4,33.6,30,18.1,89,81,53,2.2,0.1,0,30.22,30.03,0.07,Level_2,Light_Snow,2019,January,1,18
5321,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,38.8,36.1,32.7,34,26,21.3,93,67,54,2.9,0.2,0,30.27,29.82,0.62,Level_2,Heavy_Snow,2019,January,1,19
5322,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,44.8,31.5,15.3,43.2,25.8,2.1,95,80,55,5.4,0.9,0,29.83,29.21,1.54,Level_1,Heavy_Snow,2019,January,1,20
5323,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,15.4,11.1,5.2,3.3,-3.2,-8.5,61,52,42,5.6,1.6,0,30.42,29.78,0,Level_1,Sunny,2019,January,1,21
5324,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,31.1,22.5,14,10,3.9,-0.2,62,46,29,3.8,0.3,0,30.67,30.41,0,Level_1,Sunny,2019,January,1,22
5325,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,52,39,30.4,46.7,25.3,7.5,82,58,37,2.7,0.1,0,30.54,29.91,0,Level_2,Sunny,2019,January,1,23
5326,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,58.1,50.3,35.8,56.4,45.7,23.3,94,84,60,4,0.5,0,29.92,29.23,1.21,Level_1,Heavy_Rain,2019,January,1,24
5327,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,38.8,35.2,28.8,24.3,16,1.4,62,46,28,4,0.5,0,30.2,29.79,0,Level_2,Sunny,2019,January,1,25
5328,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,34.9,30.4,24.8,19.1,8.5,-0.2,54,39,29,2.5,0.1,0,30.28,30.19,0,Level_1,Sunny,2019,January,1,26
5329,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,49.5,41.9,34.2,32.6,26.9,18.9,78,56,36,3.6,0.1,0,30.21,29.91,0,Level_2,Sunny,2019,January,1,27
5330,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39,29.8,25.2,21.8,11,6.2,59,45,36,3.6,0.3,0,30.15,30.01,0,Level_1,Sunny,2019,January,1,28
5331,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,44.1,36.3,27.9,40.5,28.8,8.5,91,75,42,3.8,0.1,0,30.06,29.75,0.26,Level_2,Heavy_Snow,2019,January,1,29
5332,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.6,22.4,7.5,32.4,6.1,-14,90,51,31,5.8,0.7,0,30.26,29.76,0,Level_1,Sunny,2019,January,1,30
5333,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,16.7,10.4,3.6,-3.2,-8.4,-14.4,52,42,34,3.4,0.5,0,30.43,30.25,0,Level_1,Sunny,2019,January,1,31
5334,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,21.7,17.1,12,4.4,-3.7,-8.7,53,39,30,2.9,0.2,0,30.48,30.33,0,Level_1,Sunny,2019,February,2,1
5335,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,34.2,26,17.4,22.8,11,-1.6,68,53,40,2.2,0.1,0,30.4,30.07,0,Level_1,Sunny,2019,February,2,2
5336,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,51.3,40.6,32.2,36.1,29.5,22.4,74,65,53,1.3,0,0,30.18,30.08,0,Level_2,Sunny,2019,February,2,3
5337,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,58.6,48.2,39.6,41,36,30.8,74,63,48,1.3,0,0,30.12,29.97,0,Level_1,Sunny,2019,February,2,4
5338,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,63.7,53,44.1,47.2,41.3,36.4,80,65,53,2.9,0.1,0,30.12,29.91,0,Level_1,Sunny,2019,February,2,5
5339,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,47.8,42.3,37.4,41,32.2,24.9,93,68,50,3.8,0.3,0,30.25,30.06,0.74,Level_2,Heavy_Snow,2019,February,2,6
5340,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45.3,42.7,39.9,42.2,39.6,37.4,93,89,83,2.7,0.2,0,30.11,29.97,0.13,Level_2,Light_Snow,2019,February,2,7
5341,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,54,44,33.1,44.7,32.1,10.9,94,68,29,4.5,0.6,0,30.29,29.86,0.47,Level_2,Heavy_Snow,2019,February,2,8
5342,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,33.1,29.1,24.3,12.1,8.3,3.9,51,41,36,5.1,1,0,30.74,30.28,0,Level_1,Sunny,2019,February,2,9
5343,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.6,30.3,24.1,14.2,11.4,9.6,58,45,34,2.2,0.2,0,30.73,30.36,0,Level_1,Sunny,2019,February,2,10
5344,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,37.9,34.8,30.9,24.8,20.5,11.9,76,56,39,2.2,0.2,0,30.4,30.26,0,Level_2,Sunny,2019,February,2,11
5345,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,37,32.5,27.3,35.4,22.9,7.6,94,71,34,2.7,0.2,0,30.4,29.64,0.56,Level_2,Heavy_Snow,2019,February,2,12
5346,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41.2,36.9,33.6,36,27.5,18.6,94,70,49,4.5,0.5,0,29.87,29.54,0.48,Level_2,Heavy_Snow,2019,February,2,13
5347,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45.7,39.4,33.4,26.9,21.7,17.9,67,49,37,3.8,0.3,0,30.06,29.86,0,Level_2,Sunny,2019,February,2,14
5348,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,58.8,51.9,43.5,42.9,39,23.6,80,62,42,2.2,0.1,0,30,29.59,0,Level_1,Sunny,2019,February,2,15
5349,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48.4,39.3,32.9,29.1,20.4,17.2,55,47,37,4,0.4,0,30.06,29.71,0,Level_2,Sunny,2019,February,2,16
5350,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,37.4,32.9,27.1,31.6,19,13.8,84,57,39,2.5,0.2,0,30.19,29.94,0.06,Level_2,Light_Snow,2019,February,2,17
5351,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,42.4,35.4,27,35.6,27.9,13.1,92,75,52,5.4,0.5,0,30.36,29.76,0.17,Level_2,Light_Snow,2019,February,2,18
5352,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.8,29.7,24.6,13.5,10.2,5.7,60,45,29,4,0.4,0,30.61,30.35,0,Level_1,Sunny,2019,February,2,19
5353,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,33.3,29.9,28.2,31.5,19,6.4,93,66,38,2.9,0.2,0,30.61,30.08,0.37,Level_1,Heavy_Snow,2019,February,2,20
5354,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,50.9,42,33.3,38.7,34.1,27.8,95,75,51,1.8,0.1,0,30.16,29.88,0.64,Level_2,Heavy_Snow,2019,February,2,21
5355,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45,41.5,37.8,28.1,24.1,22.2,58,50,44,2.7,0.3,0,30.46,30.14,0,Level_2,Sunny,2019,February,2,22
5356,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,42.4,38.5,34,34.7,26.3,20.6,86,62,51,3.4,0.2,0,30.5,30.16,0.01,Level_2,Light_Snow,2019,February,2,23
5357,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,47.1,43.1,37.6,44.6,38.1,22.6,94,84,40,6,0.4,0,30.16,29.34,1.12,Level_2,Heavy_Snow,2019,February,2,24
5358,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,43.5,38,28.4,26.1,14.4,7.3,52,38,29,6.5,1.7,0,30.21,29.49,0,Level_2,Sunny,2019,February,2,25
5359,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,37.6,30.2,26.2,12.9,8.8,5.7,48,40,32,4.9,0.7,0,30.46,30.2,0,Level_1,Sunny,2019,February,2,26
5360,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,31.8,28,24.1,25.4,11.9,3.6,79,51,39,4.3,0.4,0,30.47,29.99,0,Level_1,Sunny,2019,February,2,27
5361,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.2,31.8,28.4,26.9,17.5,5.7,88,58,33,3.8,0.3,0,30.3,29.96,0,Level_2,Sunny,2019,February,2,28
5362,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,35.4,32.2,27.3,29.4,24.5,10.5,87,74,41,2.5,0.3,0,30.35,30.13,0.02,Level_2,Light_Snow,2019,March,3,1
5363,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,41.2,36.2,31.6,33.3,31.1,29,91,82,71,2.2,0.1,0,30.14,29.99,0.58,Level_2,Heavy_Snow,2019,March,3,2
5364,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,42.8,37.8,33.3,33.5,28.6,21.6,94,71,47,2.5,0.1,0,30.17,29.8,0.45,Level_2,Heavy_Snow,2019,March,3,3
5365,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.6,35.4,29.7,32.8,25.2,13.5,94,69,45,3.8,0.4,0,30.02,29.64,0.94,Level_2,Heavy_Snow,2019,March,3,4
5366,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,32.5,27.4,21.9,14.3,9,5.1,54,46,37,3.8,0.3,0,30.12,29.92,0,Level_1,Sunny,2019,March,3,5
5367,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,27.5,23.5,19.8,16.6,5.7,-0.5,72,47,31,3.8,0.6,0,30.29,29.99,0,Level_1,Sunny,2019,March,3,6
5368,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,32.4,26.5,19.6,16.2,8.7,-0.7,55,46,39,2.9,0.3,0,30.39,30.23,0,Level_1,Sunny,2019,March,3,7
5369,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.2,32.7,25.7,23.9,15.4,8.9,59,49,41,2.2,0.1,0,30.43,30.21,0.02,Level_2,Light_Snow,2019,March,3,8
5370,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,42.6,39.8,36.5,40.5,37,30.9,94,90,70,3.1,0.2,0,30.32,29.88,0.91,Level_2,Heavy_Snow,2019,March,3,9
5371,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,39.9,39.6,39.2,31.7,30.7,28.3,73,70,64,5.4,0.4,0,30.32,30.29,0.01,Level_2,Light_Snow,2019,March,3,10
5372,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,52.9,47.5,42.4,40.8,29.5,21.8,91,52,32,4,0.5,0,30.08,29.96,0,Level_1,Sunny,2019,March,3,11
5373,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,43.7,39,35.1,24.8,19.2,16.4,52,45,37,3.8,0.6,0,30.33,30.07,0,Level_2,Sunny,2019,March,3,12
5374,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48.6,40.3,33.8,32.7,23.1,16.7,65,51,35,3.4,0.1,0,30.4,30.26,0,Level_2,Sunny,2019,March,3,13
5375,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,54.3,49.2,43.7,43.9,34.9,24.2,75,58,44,3.4,0.2,0,30.28,30.01,0,Level_1,Sunny,2019,March,3,14
5376,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,73.6,61.4,51.6,58.1,52.5,43.9,93,73,56,1.8,0.1,0,30.01,29.59,0.46,Level_2,Heavy_Rain,2019,March,3,15
5377,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,59.4,48,39.4,48.4,26.9,14.1,67,44,30,5.8,0.9,0,30.15,29.73,0,Level_1,Sunny,2019,March,3,16
5378,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45,39,34.7,18.1,14.6,11.2,49,37,26,3.6,0.4,0,30.25,30.11,0,Level_2,Sunny,2019,March,3,17
5379,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,46.4,39.4,33.4,17.3,14.4,10.9,47,36,27,3.1,0.2,0,30.33,30.23,0,Level_2,Sunny,2019,March,3,18
5380,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,49.5,42,35.8,26,20,14,61,43,26,2.2,0.1,0,30.45,30.32,0,Level_2,Sunny,2019,March,3,19
5381,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,52,44.6,38.3,35.2,28.6,21.3,74,56,30,2.7,0.2,0,30.42,30.27,0,Level_2,Sunny,2019,March,3,20
5382,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,47.8,44.7,41.2,44.1,39.5,34,94,83,63,2.2,0.2,0,30.28,29.59,1.17,Level_2,Heavy_Snow,2019,March,3,21
5383,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,49.1,44.2,40.5,44.4,36.4,28.2,95,76,45,5.4,0.8,0,29.59,29.29,1.24,Level_2,Heavy_Snow,2019,March,3,22
5384,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,48,40.9,35.2,30.9,20.1,9.8,71,45,22,6.3,1.3,0,30.15,29.55,0,Level_2,Sunny,2019,March,3,23
5385,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,60.1,49,37.9,25.3,17.2,11.1,39,29,16,2.5,0.2,0,30.23,30,0,Level_1,Sunny,2019,March,3,24
5386,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,55.6,51,45.1,34.8,27.3,4.9,50,40,17,2.2,0.1,0,30.11,29.99,0,Level_1,Sunny,2019,March,3,25
5387,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,47.8,41.1,34,10.5,6.3,1.5,37,24,16,4.5,0.5,0,30.39,30.1,0,Level_2,Sunny,2019,March,3,26
5388,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,46,39.6,35.2,25.3,14.9,6.3,57,37,23,2.7,0.3,0,30.56,30.38,0,Level_2,Sunny,2019,March,3,27
5389,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,51.6,44.6,37.2,37.8,30.5,24.7,71,58,40,3.1,0.2,0,30.5,30.22,0,Level_2,Sunny,2019,March,3,28
5390,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,58.8,54,49.5,47.2,41.5,35.3,72,63,54,2.7,0,0,30.24,30.04,0,Level_1,Sunny,2019,March,3,29
5391,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,66.9,59.3,54.1,47,44.8,41.7,75,60,44,3.8,0.2,0,30.12,29.82,0,Level_2,Sunny,2019,March,3,30
5392,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,63.5,53.1,40.5,54.4,41.8,23.3,82,66,49,4.5,0.4,0,29.95,29.65,0.1,Level_1,Light_Rain,2019,March,3,31
5393,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,45.9,39.9,33.3,24.3,16.4,10.5,53,39,24,4.7,0.8,0,30.39,29.94,0,Level_2,Sunny,2019,April,4,1
5394,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,50.5,44.8,40.5,37,25.4,11.4,81,48,29,5.1,0.3,0,30.43,30.09,0,Level_2,Sunny,2019,April,4,2
5395,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,64.9,52.7,41.5,37.7,28.4,13.5,82,46,16,4.7,0.7,0,30.25,29.92,0,Level_1,Sunny,2019,April,4,3
5396,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,59.2,50.9,43.3,23.2,18.6,9,38,28,21,4.3,0.4,0,30.45,30.24,0,Level_1,Sunny,2019,April,4,4
5397,KNYNEWYO343,40.7638,-73.9918,Manhattan,New_York,NY,10018,46.8,41.2,39.2,38.5,22.6,3.8,91,53,18,2.5,0.3,0,30.52,30.27,0.3,Level_2,Heavy_Snow,2019,April,4,5
